2,2,178,232,59
2,3,176,232,59
2,4,176,232,59
2,5,176,232,59
2,6,176,232,59
2,7,176,232,59
2,8,176,232,59
2,9,176,232,59
2,10,176,232,59
2,11,176,232,59
2,12,176,232,59
2,13,175,232,58
2,31,213,106,106
2,32,206,103,106
2,33,206,103,106
2,34,206,102,104
2,39,206,102,106
2,40,206,103,106
2,41,209,104,104
3,2,181,239,58
3,3,175,232,58
3,4,175,232,58
3,5,175,232,58
3,6,175,232,58
3,7,175,231,59
3,8,176,232,59
3,9,176,232,59
3,10,175,232,58
3,11,175,232,58
3,12,175,232,58
3,13,176,232,58
3,31,213,106,106
3,32,206,103,106
3,33,206,103,106
3,34,206,102,106
3,35,219,109,109
3,39,206,102,106
3,40,206,103,106
3,41,209,104,104
4,7,176,232,58
4,8,176,232,59
4,9,174,232,57
4,17,207,177,26
4,18,208,175,26
4,19,207,175,26
4,25,211,175,22
4,26,208,175,26
4,27,207,176,26
4,31,213,106,106
4,32,206,103,106
4,33,205,102,106
4,34,206,103,106
4,35,205,102,105
4,39,206,102,106
4,40,206,103,106
4,41,209,104,104
5,7,176,232,58
5,8,176,232,59
5,9,174,232,57
5,18,208,174,25
5,19,208,174,25
5,25,207,175,26
5,26,208,175,26
5,27,210,179,26
5,31,213,106,106
5,32,206,103,106
5,33,206,102,105
5,34,206,102,106
5,35,205,103,105
5,36,213,85,85
5,39,206,102,106
5,40,206,103,106
5,41,209,104,104
6,7,176,232,58
6,8,176,232,59
6,9,174,232,57
6,18,207,174,24
6,19,208,175,26
6,20,209,173,26
6,25,207,175,26
6,26,207,175,26
6,31,213,106,106
6,32,206,103,106
6,33,206,103,106
6,34,206,103,106
6,35,206,103,106
6,36,205,102,106
6,39,206,102,106
6,40,206,103,106
6,41,209,104,104
7,7,176,232,58
7,8,176,232,59
7,9,174,232,57
7,18,211,177,22
7,19,207,175,25
7,20,209,175,25
7,24,207,176,22
7,25,208,175,26
7,26,208,174,26
7,31,213,106,106
7,32,206,103,106
7,33,205,102,105
7,34,255,128,128
7,35,205,103,105
7,36,206,102,106
7,37,204,102,102
7,39,206,102,106
7,40,206,103,106
7,41,209,104,104
8,7,176,232,58
8,8,176,232,59
8,9,174,232,57
8,19,208,175,25
8,20,208,175,25
8,21,255,191,0
8,24,208,174,25
8,25,208,174,25
8,26,213,170,21
8,31,213,106,106
8,32,206,103,106
8,33,205,102,105
8,35,206,103,106
8,36,206,103,106
8,37,207,102,105
8,39,206,102,106
8,40,206,103,106
8,41,209,104,104
9,7,176,232,58
9,8,176,232,59
9,9,174,232,57
9,19,208,174,23
9,20,208,175,26
9,21,207,173,24
9,23,213,170,0
9,24,208,174,26
9,25,208,175,26
9,31,213,106,106
9,32,206,103,106
9,33,205,102,105
9,35,255,128,128
9,36,205,103,105
9,37,205,103,105
9,38,255,128,128
9,39,206,102,106
9,40,206,103,106
9,41,209,104,104
10,7,176,232,58
10,8,176,232,59
10,9,174,232,57
10,19,255,170,0
10,20,207,175,26
10,21,208,175,26
10,23,208,176,25
10,24,208,175,26
10,25,207,177,26
10,31,213,106,106
10,32,206,103,106
10,33,205,102,105
10,36,207,102,105
10,37,206,103,106
10,38,207,104,106
10,39,206,103,105
10,40,206,103,106
10,41,209,104,104
11,7,176,232,58
11,8,176,232,59
11,9,174,232,57
11,20,207,175,25
11,21,208,174,26
11,22,213,170,21
11,23,208,174,25
11,24,208,175,26
11,31,213,106,106
11,32,206,103,106
11,33,205,102,105
11,36,204,102,102
11,37,205,102,105
11,38,206,103,105
11,39,206,103,105
11,40,206,103,106
11,41,209,104,104
12,7,176,232,58
12,8,176,232,59
12,9,174,232,57
12,20,212,177,21
12,21,208,175,26
12,22,208,175,25
12,23,207,174,26
12,24,207,175,26
12,31,213,106,106
12,32,206,103,106
12,33,205,102,105
12,37,206,102,104
12,38,206,103,106
12,39,205,102,106
12,40,206,103,106
12,41,209,104,104
13,7,176,232,58
13,8,176,232,59
13,9,174,232,57
13,21,207,174,25
13,22,208,175,26
13,23,207,175,25
13,24,213,181,21
13,31,213,106,106
13,32,206,103,106
13,33,205,102,105
13,37,219,109,109
13,38,206,103,105
13,39,206,103,106
13,40,206,103,106
13,41,209,104,104
14,7,176,232,58
14,8,176,232,59
14,9,174,232,57
14,21,208,175,25
14,22,208,175,26
14,23,207,174,26
14,31,213,106,106
14,32,206,103,106
14,33,205,102,105
14,38,207,103,106
14,39,206,103,106
14,40,206,103,106
14,41,209,104,104
