2,16,207,175,26
2,17,208,175,26
2,18,209,175,25
2,26,207,174,25
2,27,208,175,26
2,28,207,174,24
3,16,209,174,23
3,17,207,174,25
3,18,207,174,25
3,19,255,191,0
3,25,215,174,27
3,26,207,174,25
3,27,207,175,25
3,28,213,170,0
3,32,206,102,106
3,33,206,103,106
3,34,205,102,105
3,39,206,103,106
3,40,205,102,105
4,4,175,232,58
4,5,176,232,59
4,6,176,232,59
4,7,176,232,59
4,8,176,232,59
4,9,176,232,59
4,10,176,232,59
4,11,176,232,59
4,12,176,232,59
4,13,176,233,56
4,17,208,174,25
4,18,208,175,26
4,19,209,177,26
4,25,208,175,26
4,26,208,175,26
4,27,208,175,25
4,32,206,102,106
4,33,206,103,106
4,34,206,102,105
4,35,205,100,106
4,39,206,103,106
4,40,205,102,105
5,4,176,234,59
5,5,177,234,57
5,6,177,234,57
5,7,175,232,57
5,8,176,232,59
5,9,175,232,58
5,10,177,234,57
5,11,177,234,57
5,12,177,234,57
5,13,174,242,54
5,17,210,175,24
5,18,208,175,26
5,19,208,174,25
5,25,207,175,25
5,26,208,175,26
5,27,211,174,25
5,32,206,102,106
5,33,205,103,106
5,34,205,103,105
5,35,206,102,105
5,39,206,103,106
5,40,205,102,105
6,7,181,234,53
6,8,176,232,59
6,9,176,232,58
6,17,255,255,0
6,18,208,175,26
6,19,208,174,26
6,20,215,174,27
6,24,211,174,25
6,25,208,175,26
6,26,208,174,26
6,32,206,102,106
6,33,206,103,106
6,34,205,102,105
6,35,205,102,105
6,36,211,106,106
6,39,206,103,106
6,40,205,102,105
7,7,181,234,53
7,8,176,232,59
7,9,176,232,58
7,18,208,174,26
7,19,208,175,26
7,20,208,175,26
7,24,208,174,24
7,25,208,175,26
7,26,207,175,24
7,32,206,102,106
7,33,205,103,106
7,34,209,93,93
7,35,206,102,105
7,36,205,103,106
7,39,206,103,106
7,40,205,102,105
8,7,181,234,53
8,8,176,232,59
8,9,176,232,58
8,18,213,179,26
8,19,208,174,25
8,20,208,175,25
8,23,255,255,0
8,24,208,174,26
8,25,207,175,25
8,26,204,179,26
8,32,206,102,106
8,33,205,102,105
8,35,206,102,106
8,36,206,102,106
8,37,215,107,107
8,39,206,103,106
8,40,205,102,105
9,7,181,234,53
9,8,176,232,59
9,9,176,232,58
9,19,208,175,25
9,20,208,175,26
9,21,208,178,24
9,23,207,174,26
9,24,208,175,26
9,25,208,174,25
9,32,206,102,106
9,33,205,102,105
9,35,206,97,109
9,36,205,103,106
9,37,205,102,106
9,39,206,103,106
9,40,205,102,105
10,7,181,234,53
10,8,176,232,59
10,9,176,232,58
10,19,209,176,24
10,20,208,175,26
10,21,207,176,26
10,23,208,175,25
10,24,208,175,26
10,25,210,175,25
10,32,206,102,106
10,33,205,102,105
10,36,205,102,105
10,37,205,103,106
10,38,209,93,93
10,39,205,102,105
10,40,205,102,105
11,7,181,234,53
11,8,176,232,59
11,9,176,232,58
11,19,204,204,0
11,20,208,174,25
11,21,207,174,25
11,22,223,191,0
11,23,208,175,25
11,24,208,175,26
11,32,206,102,106
11,33,205,102,105
11,36,209,100,108
11,37,205,102,105
11,38,205,102,105
11,39,206,103,106
11,40,205,102,105
12,7,181,234,53
12,8,176,232,59
12,9,176,232,58
12,20,207,174,26
12,21,208,175,26
12,22,208,175,25
12,23,208,175,26
12,24,207,176,24
12,32,206,102,106
12,33,205,102,105
12,37,206,103,106
12,38,205,103,105
12,39,206,102,106
12,40,205,102,105
13,7,181,234,53
13,8,176,232,59
13,9,176,232,58
13,20,209,177,26
13,21,208,175,26
13,22,207,175,25
13,23,207,174,26
13,24,221,170,17
13,32,206,102,106
13,33,205,102,105
13,37,206,103,103
13,38,206,103,106
13,39,206,103,106
13,40,205,102,105
14,7,181,234,53
14,8,176,232,59
14,9,176,232,58
14,21,208,175,25
14,22,208,175,26
14,23,208,175,25
14,32,206,102,106
14,33,205,102,105
14,38,205,103,105
14,39,206,103,106
14,40,205,102,105
