0,16,208,175,25
0,17,208,175,26
0,18,209,175,26
0,26,207,175,25
0,27,208,175,26
0,28,207,176,24
1,16,209,174,24
1,17,208,175,26
1,18,208,174,25
1,25,219,182,0
1,26,208,175,25
1,27,207,174,25
1,28,206,182,24
2,16,219,182,18
2,17,208,174,26
2,18,208,174,26
2,19,213,170,21
2,25,209,177,26
2,26,208,175,26
2,27,208,175,25
3,3,179,242,51
3,4,176,232,59
3,5,176,232,59
3,6,176,232,59
3,7,176,232,59
3,8,176,232,59
3,9,176,232,59
3,10,176,232,59
3,11,176,232,59
3,12,176,232,59
3,13,176,233,57
3,17,208,175,25
3,18,208,175,26
3,19,208,176,23
3,25,207,174,25
3,26,208,175,26
3,27,209,174,24
4,3,191,255,64
4,4,175,231,59
4,5,175,231,59
4,6,175,231,59
4,7,175,232,58
4,8,176,232,59
4,9,175,232,59
4,10,175,231,59
4,11,175,231,59
4,12,175,231,59
4,13,175,234,58
4,17,209,175,25
4,18,208,175,26
4,19,208,175,25
4,24,204,204,0
4,25,208,175,26
4,26,208,175,26
4,27,219,182,18
4,32,207,102,105
4,33,206,103,106
4,34,205,103,105
4,38,205,100,105
4,39,206,103,106
4,40,208,102,106
5,7,179,236,57
5,8,176,232,59
5,9,176,233,58
5,17,223,191,0
5,18,207,175,25
5,19,207,175,25
5,20,204,179,26
5,24,210,175,24
5,25,208,175,26
5,26,208,174,25
5,32,207,102,105
5,33,206,103,106
5,34,206,103,106
5,35,206,103,103
5,38,205,100,105
5,39,206,103,106
5,40,208,102,106
6,7,179,236,57
6,8,176,232,59
6,9,176,233,58
6,18,207,174,25
6,19,208,175,26
6,20,207,174,24
6,24,208,175,26
6,25,208,175,26
6,26,209,176,24
6,32,207,102,105
6,33,206,102,105
6,34,206,103,106
6,35,205,103,106
6,38,205,100,105
6,39,206,103,106
6,40,208,102,106
7,7,179,236,57
7,8,176,232,59
7,9,176,233,58
7,18,209,174,25
7,19,208,175,26
7,20,208,175,26
7,23,255,191,0
7,24,207,175,26
7,25,208,175,25
7,26,227,170,28
7,32,207,102,105
7,33,206,103,106
7,34,206,101,105
7,35,206,102,105
7,36,208,101,107
7,38,205,100,105
7,39,206,103,106
7,40,208,102,106
8,7,179,236,57
8,8,176,232,59
8,9,176,233,58
8,18,255,191,0
8,19,207,174,25
8,20,208,175,25
8,21,227,170,28
8,23,210,176,26
8,24,208,175,26
8,25,208,175,25
8,32,207,102,105
8,33,206,103,106
8,34,213,106,106
8,35,205,103,105
8,36,205,103,106
8,38,205,100,105
8,39,206,103,106
8,40,208,102,106
9,7,179,236,57
9,8,176,232,59
9,9,176,233,58
9,19,207,175,25
9,20,208,175,26
9,21,208,174,25
9,23,208,174,25
9,24,208,175,26
9,25,210,175,24
9,32,207,102,105
9,33,206,103,106
9,34,213,106,106
9,35,206,101,104
9,36,205,102,105
9,37,210,105,105
9,38,205,100,105
9,39,206,103,106
9,40,208,102,106
10,7,179,236,57
10,8,176,232,59
10,9,176,233,58
10,19,209,176,25
10,20,208,175,26
10,21,207,174,25
10,22,255,255,0
10,23,208,174,25
10,24,207,175,25
10,25,255,191,0
10,32,207,102,105
10,33,206,103,106
10,34,213,106,106
10,35,255,0,0
10,36,206,102,106
10,37,205,102,105
10,38,205,100,105
10,39,206,103,106
10,40,208,102,106
11,7,179,236,57
11,8,176,232,59
11,9,176,233,58
11,19,255,255,0
11,20,208,175,26
11,21,208,175,25
11,22,208,175,24
11,23,208,175,26
11,24,208,174,25
11,32,207,102,105
11,33,206,103,106
11,34,213,106,106
11,36,207,102,105
11,37,206,102,105
11,38,205,101,104
11,39,206,103,106
11,40,208,102,106
12,7,179,236,57
12,8,176,232,59
12,9,176,233,58
12,20,207,174,26
12,21,208,175,26
12,22,207,174,25
12,23,208,175,26
12,24,210,177,25
12,32,207,102,105
12,33,206,103,106
12,34,213,106,106
12,36,255,128,128
12,37,206,102,106
12,38,205,102,105
12,39,206,103,106
12,40,208,102,106
13,7,179,236,57
13,8,176,232,59
13,9,176,233,58
13,20,209,173,26
13,21,208,175,26
13,22,208,175,25
13,23,208,174,26
13,24,255,255,0
13,32,207,102,105
13,33,206,103,106
13,34,213,106,106
13,37,205,102,105
13,38,205,102,105
13,39,206,103,106
13,40,208,102,106
14,7,179,236,57
14,8,176,232,59
14,9,176,233,58
14,21,208,175,26
14,22,208,175,26
14,23,208,175,26
14,32,207,102,105
14,33,206,103,106
14,34,213,106,106
14,37,223,96,96
14,38,206,102,106
14,39,206,103,106
14,40,208,102,106
