1,10,255,33,33
1,11,255,33,33
1,12,255,33,33
1,13,255,33,33
2,8,255,33,33
2,9,255,33,33
2,10,255,33,33
2,11,255,33,33
2,12,255,33,33
2,13,255,33,33
2,14,255,33,33
2,15,255,33,33
3,0,255,33,33
3,7,255,33,33
3,8,255,33,33
3,9,255,33,33
3,10,255,33,33
3,11,255,33,33
3,12,255,33,33
3,13,255,33,33
3,14,255,33,33
3,15,255,33,33
3,16,255,33,33
4,0,255,33,33
4,1,255,33,33
4,6,255,33,33
4,7,255,33,33
4,8,255,33,33
4,9,255,33,33
4,10,255,33,33
4,11,255,33,33
4,12,255,33,33
4,13,255,33,33
4,14,255,33,33
4,15,255,33,33
4,16,255,33,33
4,17,255,33,33
5,0,255,33,33
5,1,255,33,33
5,6,255,33,33
5,7,255,33,33
5,8,255,33,33
5,9,176,185,250
5,10,176,185,250
5,11,255,33,33
5,12,255,33,33
5,13,176,185,250
5,14,176,185,250
5,15,255,33,33
5,16,255,33,33
5,17,255,33,33
6,0,255,33,33
6,1,255,33,33
6,6,255,33,33
6,7,255,33,33
6,8,255,33,33
6,9,176,185,250
6,10,176,185,250
6,11,255,33,33
6,12,255,33,33
6,13,176,185,250
6,14,176,185,250
6,15,255,33,33
6,16,255,33,33
6,17,255,33,33
7,0,255,33,33
7,1,255,33,33
7,2,255,33,33
7,5,255,33,33
7,6,255,33,33
7,7,255,33,33
7,8,255,33,33
7,9,255,33,33
7,10,255,33,33
7,11,255,33,33
7,12,255,33,33
7,13,255,33,33
7,14,255,33,33
7,15,255,33,33
7,16,255,33,33
7,17,255,33,33
7,18,255,33,33
8,0,255,33,33
8,1,255,33,33
8,2,255,33,33
8,5,255,33,33
8,6,255,33,33
8,7,255,33,33
8,8,255,33,33
8,9,255,33,33
8,10,255,33,33
8,11,255,33,33
8,12,255,33,33
8,13,255,33,33
8,14,255,33,33
8,15,255,33,33
8,16,255,33,33
8,17,255,33,33
8,18,255,33,33
9,0,176,185,250
9,1,255,33,33
9,2,255,33,33
9,5,255,33,33
9,6,255,33,33
9,7,176,185,250
9,8,176,185,250
9,9,255,33,33
9,10,255,33,33
9,11,176,185,250
9,12,176,185,250
9,13,255,33,33
9,14,255,33,33
9,15,176,185,250
9,16,176,185,250
9,17,255,33,33
9,18,255,33,33
10,0,255,33,33
10,1,176,185,250
10,2,255,33,33
10,5,255,33,33
10,6,176,185,250
10,7,255,33,33
10,8,255,33,33
10,9,176,185,250
10,10,176,185,250
10,11,255,33,33
10,12,255,33,33
10,13,176,185,250
10,14,176,185,250
10,15,255,33,33
10,16,255,33,33
10,17,176,185,250
10,18,255,33,33
11,0,255,33,33
11,1,255,33,33
11,2,255,33,33
11,5,255,33,33
11,6,255,33,33
11,7,255,33,33
11,8,255,33,33
11,9,255,33,33
11,10,255,33,33
11,11,255,33,33
11,12,255,33,33
11,13,255,33,33
11,14,255,33,33
11,15,255,33,33
11,16,255,33,33
11,17,255,33,33
11,18,255,33,33
12,0,255,33,33
12,1,255,33,33
12,2,255,33,33
12,5,255,33,33
12,6,255,33,33
12,7,255,33,33
12,8,255,33,33
12,9,255,33,33
12,10,255,33,33
12,11,255,33,33
12,12,255,33,33
12,13,255,33,33
12,14,255,33,33
12,15,255,33,33
12,16,255,33,33
12,17,255,33,33
12,18,255,33,33
13,1,255,33,33
13,2,255,33,33
13,5,255,33,33
13,6,255,33,33
13,8,255,33,33
13,9,255,33,33
13,10,255,33,33
13,13,255,33,33
13,14,255,33,33
13,15,255,33,33
13,17,255,33,33
13,18,255,33,33
14,2,255,33,33
14,5,255,33,33
14,9,255,33,33
14,10,255,33,33
14,13,255,33,33
14,14,255,33,33
14,18,255,33,33
