2,5,0,128,255
2,6,0,128,255
2,7,0,128,255
2,13,0,128,255
2,18,0,128,255
2,19,0,128,255
2,25,0,128,255
2,26,0,128,255
2,35,0,128,255
2,36,0,128,255
2,37,0,128,255
3,3,0,128,255
3,4,0,128,255
3,5,0,128,255
3,6,0,128,255
3,7,0,128,255
3,8,0,128,255
3,9,0,128,255
3,12,0,128,255
3,13,0,128,255
3,14,0,128,255
3,17,0,128,255
3,18,0,128,255
3,19,0,128,255
3,20,0,128,255
3,24,0,128,255
3,25,0,128,255
3,26,0,128,255
3,27,0,128,255
3,33,0,128,255
3,34,0,128,255
3,35,0,128,255
3,36,0,128,255
3,37,0,128,255
3,38,0,128,255
3,39,0,128,255
4,2,0,128,255
4,3,0,128,255
4,4,0,128,255
4,5,0,128,255
4,6,0,128,255
4,7,0,128,255
4,8,0,128,255
4,9,0,128,255
4,10,0,128,255
4,12,0,128,255
4,13,0,128,255
4,14,0,128,255
4,16,0,128,255
4,17,0,128,255
4,18,0,128,255
4,19,0,128,255
4,20,0,128,255
4,23,0,128,255
4,24,0,128,255
4,25,0,128,255
4,26,0,128,255
4,27,0,128,255
4,32,0,128,255
4,33,0,128,255
4,34,0,128,255
4,35,0,128,255
4,36,0,128,255
4,37,0,128,255
4,38,0,128,255
4,39,0,128,255
4,40,0,128,255
5,3,0,128,255
5,8,0,128,255
5,9,0,128,255
5,10,0,128,255
5,12,0,128,255
5,13,0,128,255
5,14,0,128,255
5,15,0,128,255
5,16,0,128,255
5,17,0,128,255
5,18,0,128,255
5,19,0,128,255
5,23,0,128,255
5,24,0,128,255
5,25,0,128,255
5,26,0,128,255
5,27,0,128,255
5,32,0,128,255
5,33,0,128,255
5,34,0,128,255
5,38,0,128,255
5,39,0,128,255
5,40,0,128,255
6,8,0,128,255
6,9,0,128,255
6,10,0,128,255
6,12,0,128,255
6,13,0,128,255
6,14,0,128,255
6,15,0,128,255
6,16,0,128,255
6,17,0,128,255
6,18,0,128,255
6,24,0,128,255
6,25,0,128,255
6,26,0,128,255
6,27,0,128,255
6,32,0,128,255
6,33,0,128,255
6,34,0,128,255
6,35,0,128,255
6,36,0,128,255
6,37,0,128,255
6,38,0,128,255
6,39,0,128,255
6,40,0,128,255
7,7,0,128,255
7,8,0,128,255
7,9,0,128,255
7,12,0,128,255
7,13,0,128,255
7,14,0,128,255
7,15,0,128,255
7,16,0,128,255
7,17,0,128,255
7,25,0,128,255
7,26,0,128,255
7,27,0,128,255
7,33,0,128,255
7,34,0,128,255
7,35,0,128,255
7,36,0,128,255
7,37,0,128,255
7,38,0,128,255
7,39,0,128,255
8,6,0,128,255
8,7,0,128,255
8,8,0,128,255
8,9,0,128,255
8,12,0,128,255
8,13,0,128,255
8,14,0,128,255
8,15,0,128,255
8,16,0,128,255
8,17,0,128,255
8,25,0,128,255
8,26,0,128,255
8,27,0,128,255
8,32,0,128,255
8,33,0,128,255
8,34,0,128,255
8,35,0,128,255
8,36,0,128,255
8,37,0,128,255
8,38,0,128,255
8,39,0,128,255
8,40,0,128,255
9,5,0,128,255
9,6,0,128,255
9,7,0,128,255
9,8,0,128,255
9,9,0,128,255
9,12,0,128,255
9,13,0,128,255
9,14,0,128,255
9,15,0,128,255
9,16,0,128,255
9,17,0,128,255
9,18,0,128,255
9,25,0,128,255
9,26,0,128,255
9,27,0,128,255
9,32,0,128,255
9,33,0,128,255
9,34,0,128,255
9,38,0,128,255
9,39,0,128,255
9,40,0,128,255
10,3,0,128,255
10,4,0,128,255
10,5,0,128,255
10,6,0,128,255
10,7,0,128,255
10,8,0,128,255
10,12,0,128,255
10,13,0,128,255
10,14,0,128,255
10,16,0,128,255
10,17,0,128,255
10,18,0,128,255
10,19,0,128,255
10,25,0,128,255
10,26,0,128,255
10,27,0,128,255
10,32,0,128,255
10,33,0,128,255
10,34,0,128,255
10,38,0,128,255
10,39,0,128,255
10,40,0,128,255
11,2,0,128,255
11,3,0,128,255
11,4,0,128,255
11,5,0,128,255
11,6,0,128,255
11,7,0,128,255
11,8,0,128,255
11,9,0,128,255
11,12,0,128,255
11,13,0,128,255
11,14,0,128,255
11,17,0,128,255
11,18,0,128,255
11,19,0,128,255
11,20,0,128,255
11,25,0,128,255
11,26,0,128,255
11,27,0,128,255
11,32,0,128,255
11,33,0,128,255
11,34,0,128,255
11,35,0,128,255
11,36,0,128,255
11,37,0,128,255
11,38,0,128,255
11,39,0,128,255
11,40,0,128,255
12,2,0,128,255
12,3,0,128,255
12,4,0,128,255
12,5,0,128,255
12,6,0,128,255
12,7,0,128,255
12,8,0,128,255
12,9,0,128,255
12,10,0,128,255
12,12,0,128,255
12,13,0,128,255
12,14,0,128,255
12,17,0,128,255
12,18,0,128,255
12,19,0,128,255
12,20,0,128,255
12,25,0,128,255
12,26,0,128,255
12,27,0,128,255
12,33,0,128,255
12,34,0,128,255
12,35,0,128,255
12,36,0,128,255
12,37,0,128,255
12,38,0,128,255
12,39,0,128,255
13,3,0,128,255
13,4,0,128,255
13,5,0,128,255
13,6,0,128,255
13,7,0,128,255
13,8,0,128,255
13,9,0,128,255
13,13,0,128,255
13,18,0,128,255
13,19,0,128,255
13,26,0,128,255
13,35,0,128,255
13,36,0,128,255
13,37,0,128,255
