3,10,0,255,204
3,11,0,255,204
3,12,0,255,204
3,13,0,255,204
3,14,0,255,204
3,20,0,255,204
3,21,0,255,204
3,22,0,255,204
3,23,0,255,204
3,24,0,255,204
3,25,0,255,204
3,26,0,255,204
3,30,0,255,204
4,10,0,255,204
4,15,0,255,204
4,20,0,255,204
4,30,0,255,204
5,10,0,255,204
5,15,0,255,204
5,20,0,255,204
5,30,0,255,204
6,10,0,255,204
6,16,0,255,204
6,20,0,255,204
6,30,0,255,204
7,10,0,255,204
7,16,0,255,204
7,20,0,255,204
7,21,0,255,204
7,22,0,255,204
7,23,0,255,204
7,24,0,255,204
7,30,0,255,204
8,10,0,255,204
8,16,0,255,204
8,20,0,255,204
8,30,0,255,204
9,10,0,255,204
9,16,0,255,204
9,20,0,255,204
9,30,0,255,204
10,10,0,255,204
10,16,0,255,204
10,20,0,255,204
10,30,0,255,204
11,10,0,255,204
11,15,0,255,204
11,20,0,255,204
11,30,0,255,204
12,10,0,255,204
12,11,0,255,204
12,12,0,255,204
12,13,0,255,204
12,14,0,255,204
12,20,0,255,204
12,21,0,255,204
12,22,0,255,204
12,23,0,255,204
12,24,0,255,204
12,25,0,255,204
12,26,0,255,204
12,30,0,255,204
12,31,0,255,204
12,32,0,255,204
12,33,0,255,204
12,34,0,255,204
12,35,0,255,204
12,36,0,255,204
